"activity_label" "subject" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.."
"LAYING" 10 0.276977089565657 -0.0170332984576263 -0.110873504487879 -0.391986316171717 -0.385673788492929 -0.498647004568434 0.740684960252525 -0.207161356161616 0.108410428305944 -0.964710125 -0.95504237949495 -0.927801700555556 0.0794633942257576 0.0169399674191919 -0.0162372728227273 -0.388135257723232 -0.446206050364596 -0.68333034690404 -0.0150986647713131 -0.0917433860077424 0.0852285528396465 -0.58889324085202 -0.465358408925253 -0.496858788129293 -0.111993956719192 -0.0397793980300505 -0.0573109579154545 -0.632505796969697 -0.708431890757576 -0.607442629772727 -0.357419738586162 -0.424185928311495 -0.357419738586162 -0.424185928311495 -0.462110641822066 -0.409095655168687 -0.388314506775758 -0.522604974987475 -0.665691018181818 -0.714913442525253 -0.391578450863636 -0.384966594429798 -0.554573027192929 -0.393411346447475 -0.42583273029202 -0.511764535653535 -0.210594130911364 0.0843783107878788 0.0846124158488005 -0.412057314516667 -0.463058241109444 -0.645684616799495 -0.418627017293636 -0.466687914596465 -0.72073657040404 -0.102302422466414 -0.206831227501515 -0.0460893584772727 -0.523601248676313 -0.545223158712121 -0.458413809783333 -0.612021917085859 -0.429815824722222 -0.556786812576768 -0.100608550730101 -0.166649595817172 -0.107037232833838 -0.388684286908081 -0.535760386288384 0.138220601349495 -0.385138891111111 -0.447367612044293 0.142911543900556 -0.572513090661616 -0.573538825626263 -0.010238522233904 -0.710849269646465 -0.741397840909091 0.1458833479
"STANDING" 10 0.276583204166667 -0.0194909304979167 -0.1121843393125 -0.838564338333333 -0.727853336020833 -0.854294969270833 0.441236068541667 0.2005691803125 -0.05453204484375 -0.968072754375 -0.953455064479167 -0.961197428552083 0.080527512159375 0.004611439794375 -0.00128744623489583 -0.820707124664583 -0.7341746674375 -0.889739520625 -0.0255225107895833 -0.0699903917025 0.10298476965625 -0.849243536458333 -0.851156069375 -0.807039630885417 -0.10022438078125 -0.0478723615625 -0.0519245405385417 -0.849140011666667 -0.892824673645833 -0.850475350104167 -0.801728673104167 -0.795247255416667 -0.801728673104167 -0.795247255416667 -0.8162927158125 -0.777345431613542 -0.797174474479167 -0.834377870416667 -0.876313803854167 -0.880007876041667 -0.822505930166667 -0.720876538833333 -0.862321343125 -0.845922740729167 -0.751383960510417 -0.86121794721875 -0.04386152834375 0.116334530822917 0.286965877634375 -0.826063598282292 -0.744950073 -0.878450186458333 -0.831379930459062 -0.7410383354375 -0.899683347916667 0.115138520141667 -0.0295414134166667 0.129477226520833 -0.819983751770833 -0.861050933645833 -0.792357543844792 -0.858958473125 -0.846707374791667 -0.829842093020833 0.004415158746875 0.0737505451791667 0.0674115835583333 -0.786961677072917 -0.834157293125 0.245509066038542 -0.783269770302083 -0.770950588979167 0.204655078135417 -0.845024943541667 -0.856745923229167 0.0581290844302083 -0.8851999225 -0.881496240729167 0.169455121976042
"WALKING_UPSTAIRS" 11 0.27658531139557 -0.0191272531933228 -0.108941761642405 -0.58947649779557 -0.490379346996835 -0.665324314227848 0.730526184936709 0.0527387028613924 0.140209861246835 -0.975394457689873 -0.957138770727848 -0.956812000411392 0.0830134540658228 0.0078044254343038 -0.00657424975259494 -0.659323083055063 -0.608784226719937 -0.842511816044304 -0.0547328440272468 -0.0582275770813291 0.087284109682356 -0.739922126628797 -0.703501766487342 -0.725016008797468 -0.0805473309873418 -0.0493914065474684 -0.0480140167267405 -0.781738140601266 -0.868377254082279 -0.795490882468354 -0.542825032813608 -0.612882270912658 -0.542825032813608 -0.612882270912658 -0.679819504547468 -0.664241760370253 -0.628367851066456 -0.696771378957911 -0.826829028481013 -0.866905012626582 -0.619524028324684 -0.531455265662532 -0.750026145791139 -0.579491754749367 -0.502570240243354 -0.652095671108544 -0.224360420717722 0.0318551463759494 0.0502783009075316 -0.676672987166456 -0.632374688606013 -0.825559590221519 -0.672195644346519 -0.609444998247785 -0.858259630601266 -0.0874254925382278 -0.242572597206013 -0.0992296316156962 -0.709949332117089 -0.776852868955696 -0.708842979272152 -0.751758277167721 -0.670892713066772 -0.75596062835443 -0.111874925112848 -0.181778028186076 -0.0810951668035443 -0.611528074359177 -0.674470159009494 0.12725035020425 -0.656133473274684 -0.676925075857595 0.158363551858133 -0.757585939588608 -0.711267219682278 -0.10978179348269 -0.864827011392405 -0.879254016740506 0.11789211326962
"LAYING" 12 0.27360872421875 -0.018337204411489 -0.106649116775 -0.583962207065 -0.522040023435 -0.699293531365625 0.69922245131875 0.029976775735 0.0330295544910625 -0.96738343446875 -0.9605729084375 -0.9468085636875 0.070430311315625 0.0053115377979375 0.0003081123684 -0.582418267596875 -0.571359817082031 -0.79262193625 -0.0628663472537188 -0.0592027333975 0.0960742146838125 -0.727881704983125 -0.73506282621875 -0.671057678528125 -0.0731134377315625 -0.043678823491875 -0.0574585039485312 -0.709726149496875 -0.8112325993125 -0.749351860259375 -0.559586545675313 -0.5743864944925 -0.559586545675313 -0.5743864944925 -0.6300504918575 -0.566365683597188 -0.63166805889875 -0.68485805678325 -0.77729447821875 -0.7863865328125 -0.578920210879375 -0.523287078731563 -0.7266403145 -0.586922577889687 -0.553076639139062 -0.709983235125 -0.183738216351156 0.0444598424159375 0.0689109866546875 -0.599109317756219 -0.591296422972219 -0.7754265825625 -0.602960063359688 -0.579168053712969 -0.80858300040625 -0.046619864264875 -0.204694170128437 -0.097564019993875 -0.661246826087188 -0.74479814778125 -0.657369914584375 -0.750393858303125 -0.7334567315 -0.70823315425 -0.084349829508125 -0.107309871566031 -0.064849391596875 -0.55928367746625 -0.65053328158 0.0755926577467031 -0.564239194378438 -0.571614888155312 0.126323612300937 -0.717311676745625 -0.719438065809375 -0.0455357170932187 -0.78990285099375 -0.7973614576875 0.0705873609285625
"LAYING" 13 0.275895876198777 -0.0176504796070948 -0.109135285550765 -0.624844460199083 -0.448816097853364 -0.587230562129052 0.709996516908257 -0.0420858101162079 0.0443010536786239 -0.967268063455658 -0.953540716850153 -0.938727880275229 0.0794393034550306 0.00387961953328135 -0.0123485923641621 -0.638889532599083 -0.569700547488012 -0.728452966311927 -0.0562470618980061 -0.0616613787494801 0.098866059686422 -0.715109859672783 -0.645728612088685 -0.643337285033639 -0.0881182379434251 -0.0440836605146789 -0.0582718748712538 -0.715772980189602 -0.718988591831804 -0.712716428498471 -0.539871637249541 -0.597230982062691 -0.539871637249541 -0.597230982062691 -0.625466938809174 -0.610248540269939 -0.581215403184709 -0.636364939544342 -0.712745036012232 -0.712056186747706 -0.638817912651682 -0.493467193137125 -0.629736258731804 -0.620602036452599 -0.462584458627829 -0.599036895271407 -0.222056646711315 -0.0348311463927523 0.0487260271941896 -0.66008217407156 -0.603340489937615 -0.710831730361468 -0.649606227431844 -0.562129866937645 -0.744823539571865 -0.0241961823456881 -0.238328546685321 -0.120605488176024 -0.65864242140581 -0.647152817899388 -0.620471226529052 -0.734657989051988 -0.650623558847401 -0.685774481529052 -0.112645469406422 -0.0806130190608563 -0.00505036969339144 -0.589928108599083 -0.665344858593272 0.0849475684648318 -0.607295296423853 -0.617075473106453 0.182861249947095 -0.652225306544343 -0.691915161336391 0.0625891805875841 -0.712054366504281 -0.733183567759939 0.157417463421743
"WALKING_UPSTAIRS" 14 0.270184596009288 -0.0162548178510526 -0.100985935692074 -0.611671118216099 -0.374730765205077 -0.29354271467452 0.672081224882353 -0.111701388781115 -0.161179728291022 -0.941245714736842 -0.942377305312693 -0.915927846160991 0.0741757467665015 0.00443682723817957 -0.00253044692473994 -0.641964198633003 -0.586459622773684 -0.656855586102105 0.000253671358297214 -0.0954921154823529 0.0606712446996904 -0.728661379340557 -0.398959362766099 -0.364478192502167 -0.107556127062003 -0.0433200489340217 -0.0450693836894427 -0.7862917325387 -0.6979155314613 -0.638299064788854 -0.453262620331889 -0.474058613408978 -0.453262620331889 -0.474058613408978 -0.608973420309907 -0.605144269857245 -0.416459776709257 -0.471486714606811 -0.700520939854799 -0.727023009383901 -0.619513271851703 -0.455237617000929 -0.440650672343653 -0.609406374110062 -0.376829989404644 -0.275013722171486 -0.319171141631269 -0.15308350824613 -0.107844299474303 -0.654385009392879 -0.598699531399381 -0.618712162187307 -0.661460356953251 -0.60215894382322 -0.694424996467802 -0.148657336754489 -0.305355379229102 -0.239200679844272 -0.699166400749226 -0.50463317018839 -0.42391821438452 -0.740052209854489 -0.348864187370186 -0.407672097170898 -0.241341060754489 -0.345434763249536 -0.212818474897214 -0.490874179820433 -0.548269930770588 -0.0600681274123529 -0.596896308848452 -0.619215144539319 0.137239545472136 -0.543030528985449 -0.516930495917399 -0.138544755393189 -0.717590101802972 -0.760560087962848 0.0907579516695975
"WALKING_UPSTAIRS" 15 0.27821340725 -0.016464484771311 -0.112563587594512 -0.556541173089329 -0.481679537956006 -0.705706623868902 0.688872511512195 0.102660491875 0.0372897701757012 -0.968733398628049 -0.956369493993902 -0.947240058048781 0.0776897411304878 0.00489392052706402 -0.00440993190077744 -0.624055782158537 -0.594312678045091 -0.825820881576219 -0.0281278780610671 -0.075878845519878 0.0906658516 -0.696859473045732 -0.708779069191463 -0.721826987530488 -0.0960910108539634 -0.0441270690182012 -0.0555645456881098 -0.731382711036585 -0.853956592073171 -0.795626198384146 -0.527285352000488 -0.557147874176037 -0.527285352000488 -0.557147874176037 -0.654799694757531 -0.625660376546646 -0.617721779796037 -0.675336960047866 -0.805282669512195 -0.837120078079268 -0.583772317445122 -0.507735205778384 -0.741745724698171 -0.547150855443902 -0.501568435233384 -0.711431340356707 -0.218637119967988 0.0505085375937378 0.0424519595017988 -0.643469519361585 -0.609408057377744 -0.805543465588415 -0.637655155092835 -0.605854882622652 -0.845111060762195 -0.0490273566650701 -0.197408729697561 -0.0737834470521341 -0.664354428856402 -0.760711411006098 -0.711194539920732 -0.709336168176829 -0.684504735744512 -0.751696527195122 -0.143256673841646 -0.222137469043902 -0.0579760577340244 -0.562948391223628 -0.623655618198171 0.0614279187379573 -0.614817605125915 -0.643101167069512 0.1584042182 -0.732394493841463 -0.695346839682927 -0.149680864646374 -0.83680189402439 -0.849634463841463 0.0955564233589329
"WALKING_UPSTAIRS" 16 0.277887440374317 -0.0158567888309016 -0.107263924445355 -0.668161498298634 -0.649947067892896 -0.603819902386066 0.700906130308743 -0.0605235993797814 0.0402075536234973 -0.971156432131148 -0.964727519945355 -0.945294028639344 0.0775488885374317 0.00884018328270219 -0.00143730005564208 -0.72786174352459 -0.735080198043716 -0.767873049380055 -0.0122341446725137 -0.0724444803980874 0.0730144651530055 -0.799534450491803 -0.810124133715847 -0.737629967961749 -0.107361614801257 -0.0416615668939617 -0.0539470410873497 -0.858298719153005 -0.86957312057377 -0.837039926065574 -0.616131116889044 -0.661719690491803 -0.616131116889044 -0.661719690491803 -0.725246870486339 -0.719647028238525 -0.718168775628415 -0.78482286579235 -0.860446372459016 -0.87480016568306 -0.700885147341803 -0.671572147098798 -0.660989948160437 -0.656969045058415 -0.661844530506831 -0.605646725307104 -0.238570460241803 -0.0276434719766667 0.0278234635724863 -0.744662041612022 -0.748627001551913 -0.752302172079235 -0.73477673661306 -0.738434398105465 -0.782089515344262 -0.0318889109278689 -0.194511969031749 -0.170592442202459 -0.789780147036612 -0.815962130027322 -0.756286641721311 -0.804991831502732 -0.809421448142077 -0.756993640724044 -0.137899091231284 -0.158018408842896 -0.0538946293731967 -0.666962508246721 -0.712680990765301 0.0558668214710383 -0.713167613706148 -0.729869398769672 0.221683632275519 -0.81712881920765 -0.802078223409836 -0.0501221341519126 -0.87277228273224 -0.886533212213115 0.153211239562049
"WALKING_DOWNSTAIRS" 17 0.273741954934911 -0.0175636378699112 -0.109007133647544 -0.574358482942101 -0.530783090067692 -0.632356716354438 0.680500382988166 0.0027206074556213 0.00568071471745562 -0.970348984289941 -0.957012223195266 -0.946463109497041 0.0820648434621302 0.00854474097751479 0.00319858891650888 -0.655038579156805 -0.640435574983432 -0.797513323461538 -0.013713446687645 -0.083987362941355 0.076210772556716 -0.73892709683432 -0.745432066449704 -0.697124548444675 -0.108422402989053 -0.0388853372742308 -0.0505808082904438 -0.770420774023669 -0.81121966612426 -0.791881779230769 -0.531520436972012 -0.605418820044083 -0.531520436972012 -0.605418820044083 -0.670185050451183 -0.667544749492012 -0.649074545972041 -0.729769273242604 -0.794166009733728 -0.810472573934911 -0.621564034048314 -0.568320267703462 -0.695319999473373 -0.558074127573373 -0.541669524974556 -0.62826926387426 -0.243962696105621 -0.00383323620026627 -0.00396401756911243 -0.692140052326923 -0.668849017739645 -0.785879060088757 -0.648387931681361 -0.634270856307101 -0.807808077278107 -0.109621204858876 -0.184408627397485 -0.183089483665148 -0.706063037439349 -0.756000509615385 -0.70374498112426 -0.750908489915385 -0.741686098313609 -0.723558166275148 -0.081500913034645 -0.104102160984172 -0.0421704297647337 -0.616058688095562 -0.661467754490533 0.0220831118312722 -0.671507386536982 -0.666166501404142 0.199828930367574 -0.750385187130178 -0.764705096094675 0.00796154766659763 -0.814658307899408 -0.819670518786982 0.22301228558432
"WALKING_UPSTAIRS" 17 0.277269764 -0.0172933619573333 -0.1113711593 -0.992612083666667 -0.975109104 -0.978596131333333 0.906661264666667 -0.199131141 -0.281174765333333 -0.987800386 -0.979065522 -0.978063322666667 0.0739837234666667 0.00786707824966667 -0.002882105776 -0.993163321 -0.98707006 -0.991648499666667 -0.0254302111666667 -0.06832973889 0.0861994188666667 -0.985291113666667 -0.983834416333333 -0.986820162 -0.101452089933333 -0.0424010550666667 -0.0538786132666667 -0.990818520666667 -0.992386025 -0.992681269666667 -0.983507937666667 -0.981461554 -0.983507937666667 -0.981461554 -0.992554851 -0.991404931333333 -0.981630961 -0.979714722666667 -0.993771946666667 -0.991815562 -0.992218414 -0.978285866 -0.985149751333333 -0.99275629 -0.974198706333333 -0.976074259666667 -0.02720685968 0.108200259666667 0.137352589866667 -0.993183315 -0.986627077 -0.990115696666667 -0.993780578 -0.988624642666667 -0.991730433 0.25488560487 0.0949507762443333 0.0708877517333333 -0.983870822 -0.985936102 -0.987262724666667 -0.985799649 -0.982715615 -0.987822789 -0.0766168794233333 -0.1369294411 0.0793182915966667 -0.98565908 -0.981249803 0.1870615478 -0.991276968666667 -0.990365639666667 0.403028686333333 -0.984842456333333 -0.979707852 -0.0297974147 -0.992109875666667 -0.991778039 0.342983359
"LAYING" 18 0.276324152142857 -0.0172831546595266 -0.108112251068681 -0.694616884972527 -0.627117507326923 -0.701596039615385 0.716863248351648 -0.01578199625 0.0899901746593407 -0.980138675796703 -0.969542030412088 -0.959434177692308 0.077480921531044 0.0128850449171841 0.000848545124184616 -0.734644450054945 -0.732969175274725 -0.847257765851648 -0.0373993798891484 -0.0678200104982143 0.0908402866868132 -0.804533729046703 -0.777361713653846 -0.745612483131868 -0.0944029581558242 -0.044169186546978 -0.0568482569002198 -0.842893477884615 -0.884050472967033 -0.83861466293956 -0.658370952115385 -0.689671890376374 -0.658370952115385 -0.689671890376374 -0.753904676895604 -0.745212812708791 -0.714735668626374 -0.775779058758242 -0.859899942335165 -0.88856533728022 -0.714227764615385 -0.663659666593407 -0.761229192087912 -0.687850549203297 -0.632838238002747 -0.694874090513736 -0.210288060037014 0.0142017941035714 0.0023794571910467 -0.750020077252747 -0.744113444532967 -0.833032083021978 -0.742517893708791 -0.739197834642857 -0.860168954615385 -0.0691387922027473 -0.211800163516401 -0.123235904056044 -0.787757637521978 -0.816385880247253 -0.755926770686813 -0.812175241332418 -0.759665554340659 -0.766381665384615 -0.11359630596717 -0.245477245070522 -0.0890927881274725 -0.697732862178571 -0.733904051236264 0.0911071722096154 -0.742323821887363 -0.750189976318681 0.224596545546272 -0.816286626730769 -0.789777674554945 -0.0573696679480769 -0.88466302260989 -0.902206780607143 0.193231486725357
"WALKING_DOWNSTAIRS" 19 0.269723487105556 -0.0182031515710306 -0.118277180099383 -0.574658922919194 -0.507035084992639 -0.649184726556944 0.475323016 0.0964052626666667 0.233011401195083 -0.958290447861111 -0.95925383425 -0.94180028475 0.0774171147766389 0.0115812421960876 -0.00186198850195833 -0.571088266146083 -0.571311190432222 -0.705342976190833 -0.0385723953346511 -0.0681420603177778 0.0883609591559167 -0.637789914575556 -0.643866300560306 -0.645682212189167 -0.0895939425055556 -0.0383208736670278 -0.0569649444286944 -0.618836206634444 -0.725991380623889 -0.686684583831583 -0.531507362111361 -0.599552767486306 -0.531507362111361 -0.599552767486306 -0.5762252472125 -0.601918552871944 -0.548919668132222 -0.610093380740278 -0.683436541824444 -0.7255986988425 -0.587050355097528 -0.521888076609778 -0.647026298284028 -0.5708979748225 -0.530901585022361 -0.680291382637222 -0.212433282953944 0.0703873634217222 0.160383893888278 -0.593157169174611 -0.596694943936944 -0.680924493180556 -0.586910128980833 -0.572596722878 -0.728521901498861 0.00263882956916667 -0.160787596137611 0.00225579910068611 -0.553089575942778 -0.641337299817778 -0.602625307818389 -0.666071315599889 -0.650105402347778 -0.694729075491667 -0.0321842609068333 -0.19629760694 -0.0415013769106389 -0.556404444967972 -0.689860920113889 0.115775170635767 -0.576064647812278 -0.641089005857778 0.232074775101389 -0.636287999799167 -0.662325968145833 -0.0199336248458333 -0.719519008752778 -0.754223739441667 0.128629739389444
"LAYING" 20 0.268425757926554 -0.0175912993773164 -0.108029145824294 -0.60484669490339 -0.369336706508757 -0.634787346548023 0.628040637177966 -0.0373059475847458 0.10723075947935 -0.958201862627119 -0.952506793418079 -0.940981537502825 0.079818125480791 0.00220928707107345 -0.00450611895602542 -0.627098830685593 -0.527174601581921 -0.747362572898305 -0.0242488811785028 -0.0789448418069209 0.0856280628860452 -0.684586332415254 -0.573677383024548 -0.52727797039661 -0.094982179135 -0.0414356124141243 -0.0543001277610169 -0.698354145936441 -0.684280685533898 -0.636715878557062 -0.517257429345412 -0.572325820319209 -0.517257429345412 -0.572325820319209 -0.619698756735028 -0.588644307467599 -0.516861235888701 -0.580023613494576 -0.684048497355932 -0.683503744537853 -0.612641113666949 -0.426398722000395 -0.665006945724294 -0.60314894923565 -0.381534028764124 -0.647515612457627 -0.228177936580508 -0.0114411446707345 0.0779615448683983 -0.652264226931438 -0.557791286001412 -0.732835648957627 -0.634710081102825 -0.525907610282373 -0.760509114748588 -0.0946565249276271 -0.295851375876469 -0.173772101164407 -0.626445370827119 -0.591039733449633 -0.518444509491525 -0.704481841200565 -0.567588605842655 -0.575002191142655 -0.152974668730028 -0.197281081362486 -0.138316973455706 -0.560278889421186 -0.648306198707062 0.0604926209205932 -0.584571446817062 -0.597351046813729 0.0872234701100565 -0.606970915061638 -0.635816314618644 -0.0676712910494915 -0.692638075749774 -0.694680032329943 0.0504291443716384
"WALKING_DOWNSTAIRS" 21 0.277466525522059 -0.0176664578561765 -0.10877848058848 -0.672323867377451 -0.565585190336299 -0.669621813176471 0.645775957808824 -0.0750963071446078 0.0321851774362745 -0.965586634460784 -0.969330818455882 -0.953093993308823 0.0822207874776961 0.00350107553584853 -0.010659072671299 -0.699763344205784 -0.66515912310562 -0.78182390148299 -0.0276346639303578 -0.0784719736838971 0.0861212668362745 -0.79617228689951 -0.765057760637255 -0.701642028499559 -0.100558317889216 -0.0408236141863333 -0.0533861046416422 -0.792483156720588 -0.815859336004902 -0.812017312181373 -0.620309259553676 -0.6601960145 -0.620309259553676 -0.6601960145 -0.703461275879657 -0.680069218953922 -0.693779224517157 -0.761303119652451 -0.807817403137255 -0.82408989995098 -0.693486097144118 -0.59377821414902 -0.707713799021814 -0.665349663426471 -0.578748586831863 -0.675588192778676 -0.230976168156039 0.0412761403403333 0.0495520452825172 -0.71641413145049 -0.678615118728922 -0.767351986555392 -0.709800728388235 -0.674102360655147 -0.794922813673627 0.0168697571497059 -0.161814485722304 -0.112817222676985 -0.752040828651961 -0.759325714811275 -0.709471420465686 -0.811026710110294 -0.771388318823529 -0.728319304730637 -0.089010657789951 -0.18645796643924 -0.0228851873218137 -0.658664719514706 -0.714345739215931 0.0846512609471814 -0.679742584809363 -0.683725127418382 0.244321861877647 -0.776473060171569 -0.793158526279412 -0.00571922625735294 -0.826275026053922 -0.834949863259804 0.205643655933971
"SITTING" 22 0.235887911142857 -0.0316090396857143 -0.107646443190476 0.0663377127080952 0.227872723190476 -0.0755033801142857 0.867781440952381 -0.355352411428571 -0.182638281428571 -0.940861675714286 -0.942471076190476 -0.926736212857143 0.108966725952381 0.0124382024952381 -0.0351164901480952 0.0289904644095238 -0.021688222 -0.439998711904762 0.10821817552381 -0.164193379038095 -0.00798974656190476 -0.381398949047619 -0.444218918571429 -0.121345589095238 -0.126511780519524 -0.0620703752714286 -0.0883477571714286 -0.396492188571429 -0.666592163333333 -0.485638434285714 0.193108517142857 -0.136965306047619 0.193108517142857 -0.136965306047619 -0.0645057346904762 -0.0331759685714286 -0.134264538866667 -0.219261458733333 -0.547783976190476 -0.645924023809524 -0.0451895361047619 0.124064756219048 -0.187937534619048 0.106050142738095 0.201693883766667 -0.0883822033809524 -0.186372065142857 0.0171634334285714 -0.0250125833857143 0.00591563653333334 -0.0375823153333333 -0.384415171904762 -0.0408976111214286 -0.0750867775047619 -0.49475162 0.0881298887285714 -0.213696445380952 -0.206118982857143 -0.243647242380952 -0.47893744047619 -0.152320401619048 -0.42613604952381 -0.42897342 -0.193018463190476 -0.120274670904762 -0.100051136809524 -0.116275348082857 -0.0381111015190476 -0.333038663333333 0.330990661904762 0.00589374067142857 -0.0930577429047619 0.194871823238095 -0.354002098095238 -0.266142693285714 -0.15067501347619 -0.644856158571429 -0.672584807619048 0.210419183571429
"WALKING_DOWNSTAIRS" 22 0.277489274569333 -0.01579264285828 -0.108742052134333 -0.588959913726667 -0.541522706701767 -0.695660719697 0.5913035353 0.0585902278933333 0.2651846941609 -0.9597394593 -0.958362734643667 -0.939945163036667 0.0770126601380333 0.0154545797536333 -0.00527658997323333 -0.627940552351333 -0.598184849782 -0.782901325566667 -0.0161420201851333 -0.090120202978 0.0874867868166667 -0.717935620734333 -0.807840616466667 -0.691775886106667 -0.108049766519 -0.0368090096722667 -0.0561050964045333 -0.730767166713333 -0.8734576778 -0.760237178836667 -0.552903738367733 -0.628083051920733 -0.552903738367733 -0.628083051920733 -0.647941526555 -0.6287884424437 -0.672904218327333 -0.708376758781 -0.811964124666667 -0.8391333077 -0.633411460183 -0.552429405616 -0.722277801006667 -0.573409439439 -0.565790213362333 -0.705916435441667 -0.180658178399063 0.0386017385746333 0.0880245171376667 -0.646965021097 -0.611889619948333 -0.764571872833333 -0.641767218033 -0.61148316664064 -0.800237778433333 0.0650417016881667 -0.175956085317333 -0.03561469265 -0.667290643326667 -0.813272107266667 -0.677736345493333 -0.735196833216667 -0.806761165733333 -0.7255157179 -0.167208441806233 -0.207789627078933 -0.0471050918404667 -0.611868709287 -0.697756241272667 0.08733720450624 -0.626836038469 -0.634722918648667 0.15963088078 -0.754358297066667 -0.72994210374 -0.130281270036333 -0.843165462566667 -0.847008087 0.113200460418667
"SITTING" 23 0.273493254730108 -0.019589258786828 -0.109093982385242 -0.622594039757258 -0.532078546615699 -0.450557203409946 0.662324737580645 0.0146209197354839 0.0518662466372043 -0.964393040295699 -0.960318907096774 -0.934236146612903 0.0778588215843817 0.0200470964972984 -0.000717680881887096 -0.608183751830914 -0.61898123051828 -0.603048769571532 -0.0220890418013172 -0.0825972963754032 0.074694942324328 -0.755738625241935 -0.500338191139785 -0.609683451821774 -0.0966990737225806 -0.0432722741798387 -0.0621959093526344 -0.728692138333333 -0.546043593651882 -0.740518145887097 -0.532754757205108 -0.56557562579215 -0.532754757205108 -0.56557562579215 -0.58640067170914 -0.55872531418629 -0.544207964433387 -0.541949073660753 -0.623412641977151 -0.573942888021613 -0.599080886430645 -0.548483208943548 -0.49021281618414 -0.633839114436559 -0.554471679592177 -0.474767543716048 -0.20872442068086 0.0297877248998253 0.0899843792518548 -0.617521836605645 -0.628231338392742 -0.578870810235484 -0.635054351475538 -0.636977610060753 -0.627540367652688 0.0173580639424731 -0.124670179855 -0.112528879362903 -0.685136501518817 -0.497783811010484 -0.617685416736559 -0.779197054064516 -0.50785054741371 -0.644131036807258 -0.0251692798377688 -0.0592724696043011 -0.0229424899271505 -0.529029284118011 -0.657048917971505 0.11533518491586 -0.542663319457527 -0.583832309145968 0.202553279152177 -0.534657191683602 -0.632288527203763 0.154723197790323 -0.584111049810215 -0.593735302105376 0.169185024505108
